transaction_id,timestamp,hour_of_day,channel,channel_code,txn_type,txn_type_code,merchant_category,merchant_cat_code,amount_usd,amount_log,cross_border,is_cross_bank,is_high_value,is_peak_hour,message_complexity,simulated_network_load_tps,load_z,issuer_host_available
TXN103017,2026-02-08 16:29:29,16,ECOM,1,PURCHASE,3,Entertainment,3,118.07,4.779711555463083,False,0,0,0,2,46.7,0.10502652491507822,True
TXN103018,2026-04-18 12:09:27,12,ATM,0,PURCHASE,3,Fuel,5,159.0,5.075173815233827,False,1,1,1,2,58.2,0.9141776409869744,True
TXN103019,2026-05-15 15:12:13,15,ECOM,1,WITHDRAWAL,5,Transport,10,54.13,4.009694032601592,False,1,0,0,2,43.7,-0.10605637492976426,True
TXN103020,2026-03-04 14:32:22,14,MOBILE_APP,2,WITHDRAWAL,5,Fuel,5,18.92,2.991724252156452,False,1,0,0,2,46.1,0.06280994494610963,True
TXN103021,2026-01-24 04:15:17,4,ATM,0,PURCHASE,3,Restaurant,9,96.99,4.584865432647727,False,1,0,0,2,11.8,-2.350571209946589,True
TXN103022,2026-03-11 12:04:33,12,POS,3,BALANCE_INQUIRY,0,Restaurant,9,16.59,2.8673305587494666,False,1,0,1,1,53.0,0.5483006145892472,True
TXN103023,2026-02-05 16:13:28,16,POS,3,BILL_PAYMENT,1,Utilities,11,11.48,2.5241273629412815,True,1,0,0,4,44.6,-0.04273150497631162,True
TXN103024,2026-03-09 19:53:11,19,MOBILE_APP,2,BALANCE_INQUIRY,0,Entertainment,3,7.28,2.1138429683971682,False,1,0,1,1,50.0,0.33721771474440476,True
TXN103025,2026-04-23 11:38:04,11,POS,3,FUND_TRANSFER,2,Restaurant,9,28.38,3.380314170745731,False,0,0,1,3,54.3,0.6397698711886788,True
TXN103026,2026-01-21 19:21:30,19,ECOM,1,BALANCE_INQUIRY,0,Entertainment,3,53.26,3.9937873072307855,False,0,0,1,1,51.9,0.47090355131280487,True
TXN103027,2026-05-15 18:55:32,18,ATM,0,FUND_TRANSFER,2,Airtime/Telecom,0,74.51,4.324265097815334,False,1,0,1,3,63.8,1.30819905403068,True
TXN103028,2026-02-10 21:36:46,21,POS,3,WITHDRAWAL,5,Grocery,7,32.61,3.5148236417370144,False,0,0,0,2,26.8,-1.2951567107223771,True
TXN103029,2026-06-11 23:16:23,23,ECOM,1,PURCHASE,3,Utilities,11,51.12,3.953548752256644,True,1,0,0,3,12.6,-2.2942824366546315,True
TXN103030,2026-05-12 03:07:05,3,POS,3,PURCHASE,3,E-commerce,1,40.88,3.734808386002336,False,1,0,0,2,3.8,-2.9134589428661695,True
TXN103031,2026-02-19 12:14:21,12,POS,3,PURCHASE,3,Entertainment,3,65.61,4.198854716425088,False,0,0,1,2,61.5,1.146368830816301,True
TXN103032,2026-04-12 18:58:27,18,MOBILE_APP,2,PURCHASE,3,Education,2,14.92,2.767576180416237,False,1,0,1,2,56.2,0.7734557077570794,True
TXN103033,2026-01-20 19:07:10,19,POS,3,PURCHASE,3,Entertainment,3,34.0,3.5553480614894135,False,1,0,1,2,58.1,0.9071415443254796,True
TXN103034,2026-01-18 06:37:56,6,ATM,0,BILL_PAYMENT,1,Airtime/Telecom,0,180.42,5.200814785186798,False,1,1,0,3,18.0,-1.9143332169339151,True
TXN103035,2026-06-22 15:59:56,15,ECOM,1,PURCHASE,3,Utilities,11,64.67,4.184642200202881,False,1,0,0,2,43.8,-0.09902027826826991,True
TXN103036,2026-05-25 20:36:43,20,ATM,0,REVERSAL,4,Airtime/Telecom,0,34.78,3.5773890780805733,False,1,0,0,4,39.2,-0.422680724697028,True
TXN103037,2026-01-28 09:49:03,9,USSD,4,BILL_PAYMENT,1,Entertainment,3,19.77,3.033509637888021,False,1,0,1,3,50.9,0.40054258469785736,True
TXN103038,2026-02-20 11:29:02,11,ECOM,1,BALANCE_INQUIRY,0,Grocery,7,27.25,3.34109345759245,False,0,0,1,1,54.2,0.6327337745271844,True
TXN103039,2026-02-05 12:21:46,12,MOBILE_APP,2,PURCHASE,3,E-commerce,1,27.03,3.333275365176697,False,0,0,1,2,61.0,1.1111883475088271,False
TXN103040,2026-03-13 12:13:29,12,POS,3,WITHDRAWAL,5,Restaurant,9,27.61,3.3537563070620187,False,1,0,1,2,59.0,0.9704664142789322,True
TXN103041,2026-02-22 14:01:45,14,ATM,0,PURCHASE,3,E-commerce,1,21.21,3.100542637906336,False,1,0,0,2,48.3,0.2176040714989938,True
TXN103042,2026-03-01 05:33:58,5,MOBILE_APP,2,PURCHASE,3,Fuel,5,54.21,4.011144096295953,False,1,0,0,2,6.8,-2.702376043021327,True
TXN103043,2026-04-06 18:31:45,18,POS,3,WITHDRAWAL,5,Fuel,5,27.53,3.3509561652254085,False,1,0,1,2,57.1,0.836780577710532,True
TXN103044,2026-02-04 07:49:20,7,MOBILE_APP,2,BILL_PAYMENT,1,Restaurant,9,17.66,2.926382195419198,False,1,0,0,3,40.6,-0.3241753714361016,True
TXN103045,2026-06-08 18:11:21,18,ECOM,1,BILL_PAYMENT,1,Government/Tax,6,40.07,3.7152779279684673,False,0,0,1,3,56.8,0.8156722877260475,True
TXN103046,2026-05-11 01:15:15,1,MOBILE_APP,2,PURCHASE,3,Financial Services,4,48.65,3.9049983904911816,False,1,0,0,2,14.8,-2.139488310101747,True
TXN103047,2026-05-17 18:00:47,18,ATM,0,BALANCE_INQUIRY,0,E-commerce,1,25.99,3.2954664270299134,False,1,0,1,1,59.1,0.9775025109404271,True
TXN103048,2026-01-31 11:28:24,11,MOBILE_APP,2,FUND_TRANSFER,2,Education,2,50.6,3.9435216724875173,False,1,0,1,3,45.2,-0.0005149250073430198,True
TXN103049,2026-05-08 16:23:35,16,ECOM,1,BALANCE_INQUIRY,0,Healthcare,8,141.57,4.95983310716587,False,1,1,0,1,50.4,0.36536210139038366,True
TXN103050,2026-05-31 08:03:28,8,ECOM,1,PURCHASE,3,Entertainment,3,102.9,4.6434288981051814,False,0,0,0,2,44.5,-0.04976760163780646,False
TXN103051,2026-02-01 14:39:11,14,ATM,0,BILL_PAYMENT,1,Grocery,7,47.85,3.888754378488792,False,0,0,0,3,46.2,0.06984604160760448,True
TXN103052,2026-05-16 10:13:34,10,MOBILE_APP,2,REVERSAL,4,Education,2,95.17,4.56611745872439,False,1,0,1,4,50.8,0.39350648803636257,True
TXN103053,2026-03-06 00:47:34,0,ECOM,1,WITHDRAWAL,5,Airtime/Telecom,0,4.86,1.7681496035889213,False,1,0,0,2,9.8,-2.491293143176484,True
TXN103054,2026-05-22 17:39:27,17,POS,3,PURCHASE,3,Entertainment,3,185.34,5.227572962022279,False,1,1,0,2,50.2,0.35128990806739446,True
TXN103055,2026-03-28 07:15:24,7,ECOM,1,PURCHASE,3,Entertainment,3,48.72,3.9064072666425105,False,1,0,0,2,35.3,-0.6970884944953236,True
TXN103056,2026-05-25 21:11:43,21,ECOM,1,BILL_PAYMENT,1,Grocery,7,56.28,4.04795152265239,True,1,0,0,4,29.2,-1.1262903908465032,True
TXN103057,2026-01-27 14:29:38,14,ECOM,1,FUND_TRANSFER,2,Airtime/Telecom,0,172.92,5.1585954233728994,False,0,1,0,3,52.7,0.5271923246047632,True
TXN103058,2026-03-12 00:49:27,0,ECOM,1,PURCHASE,3,Airtime/Telecom,0,17.41,2.9128939952449864,True,1,0,0,3,14.5,-2.1605966000862313,True
TXN103059,2026-02-19 21:43:39,21,MOBILE_APP,2,WITHDRAWAL,5,Entertainment,3,19.29,3.0101281538377234,False,1,0,0,2,33.2,-0.8448465243867129,True
TXN103060,2026-02-14 07:15:09,7,POS,3,FUND_TRANSFER,2,Entertainment,3,69.56,4.256463411698536,False,1,0,0,3,34.2,-0.7744855577717654,True
TXN103061,2026-02-25 19:59:35,19,ATM,0,PURCHASE,3,E-commerce,1,53.27,3.9939715880753135,True,1,0,1,3,52.9,0.5412645179277523,False
TXN103062,2026-03-10 11:09:34,11,MOBILE_APP,2,FUND_TRANSFER,2,Transport,10,38.09,3.6658666798048634,False,1,0,1,3,50.9,0.40054258469785736,True
TXN103063,2026-01-23 14:55:39,14,POS,3,BALANCE_INQUIRY,0,Government/Tax,6,47.47,3.8809450498572846,False,1,0,0,1,47.1,0.13317091156105712,True
TXN103064,2026-05-08 19:10:21,19,ATM,0,FUND_TRANSFER,2,Education,2,14.94,2.768831673362069,False,1,0,1,3,51.8,0.46386745465131,True
TXN103065,2026-04-10 04:18:12,4,USSD,4,PURCHASE,3,Healthcare,8,11.0,2.4849066497880004,False,1,0,0,2,7.2,-2.6742316563753477,True
TXN103066,2026-05-30 17:33:30,17,ECOM,1,WITHDRAWAL,5,Financial Services,4,66.52,4.212423850287702,True,1,0,0,3,53.4,0.5764450012352261,True
TXN103067,2026-05-07 08:24:38,8,MOBILE_APP,2,BILL_PAYMENT,1,E-commerce,1,18.8,2.9856819377004897,False,1,0,0,3,51.1,0.41461477802084706,True
TXN103068,2026-01-27 17:05:46,17,POS,3,BILL_PAYMENT,1,Financial Services,4,166.0,5.117993812416755,False,1,1,0,3,48.3,0.2176040714989938,True
TXN103069,2026-01-13 08:55:43,8,ATM,0,BILL_PAYMENT,1,Education,2,44.03,3.8073289343134804,False,1,0,0,3,43.0,-0.1553090515602277,True
TXN103070,2026-03-18 01:26:02,1,MOBILE_APP,2,WITHDRAWAL,5,Education,2,34.9,3.580737295494233,False,1,0,0,2,10.1,-2.4701848531920003,True
TXN103071,2026-03-28 08:33:51,8,POS,3,BILL_PAYMENT,1,Healthcare,8,85.14,4.455973879625964,False,1,0,0,3,48.6,0.23871236148347835,True
TXN103072,2026-02-13 16:53:13,16,MOBILE_APP,2,WITHDRAWAL,5,Restaurant,9,16.54,2.864483986944037,False,1,0,0,2,43.7,-0.10605637492976426,True
TXN103073,2026-05-21 23:00:54,23,ATM,0,PURCHASE,3,Government/Tax,6,94.69,4.561113799791172,True,1,0,0,3,12.9,-2.273174146670147,True
TXN103074,2026-04-15 22:29:14,22,POS,3,FUND_TRANSFER,2,Airtime/Telecom,0,15.93,2.829087196145044,False,1,0,0,3,16.6,-2.0128385701948415,True
TXN103075,2026-05-15 18:42:59,18,POS,3,WITHDRAWAL,5,Restaurant,9,9.52,2.3532782073095637,False,1,0,1,2,64.3,1.3433795373381536,True
TXN103076,2026-01-20 19:47:01,19,ATM,0,FUND_TRANSFER,2,E-commerce,1,9.76,2.3758355547336385,False,1,0,1,3,53.9,0.6116254845426998,True
TXN103077,2026-05-27 19:27:31,19,POS,3,PURCHASE,3,Restaurant,9,68.51,4.2414706271123945,False,1,0,1,2,50.4,0.36536210139038366,True
TXN103078,2026-02-07 14:36:57,14,ECOM,1,BALANCE_INQUIRY,0,Restaurant,9,171.11,5.14813380728189,False,1,1,0,1,53.0,0.5483006145892472,True
TXN103079,2026-03-22 09:45:44,9,MOBILE_APP,2,PURCHASE,3,Transport,10,41.65,3.753027273937688,False,1,0,1,2,54.6,0.6608781611731633,True
TXN103080,2026-03-21 16:12:05,16,MOBILE_APP,2,FUND_TRANSFER,2,Restaurant,9,26.31,3.3072529354856135,True,1,0,0,4,48.6,0.23871236148347835,True
TXN103081,2026-05-28 07:54:54,7,POS,3,PURCHASE,3,E-commerce,1,62.16,4.145671189387441,False,0,0,0,2,34.4,-0.7604133644487763,True
TXN103082,2026-02-19 19:42:10,19,USSD,4,WITHDRAWAL,5,Transport,10,60.95,4.126327608075152,False,0,0,1,2,52.8,0.5342284212662576,True
TXN103083,2026-02-13 12:22:58,12,ECOM,1,BALANCE_INQUIRY,0,Utilities,11,56.2,4.046553898385752,False,1,0,1,1,58.4,0.9282498343099636,True
TXN103084,2026-03-03 10:09:16,10,POS,3,PURCHASE,3,Utilities,11,111.65,4.724285666878253,False,1,0,1,2,53.9,0.6116254845426998,True
TXN103085,2026-03-06 19:27:32,19,MOBILE_APP,2,WITHDRAWAL,5,Education,2,35.79,3.605226069116683,False,1,0,1,2,49.2,0.28092894145244696,True
TXN103086,2026-02-02 07:28:30,7,POS,3,FUND_TRANSFER,2,Restaurant,9,11.88,2.5556757206762075,False,1,0,0,3,36.4,-0.6196914312188813,True
TXN103087,2026-02-01 22:26:24,22,POS,3,PURCHASE,3,Grocery,7,28.32,3.3782698770184507,False,1,0,0,2,20.9,-1.7102864137505673,True
TXN103088,2026-02-11 21:32:06,21,ECOM,1,FUND_TRANSFER,2,Fuel,5,31.58,3.4836986031738992,False,0,0,0,3,30.2,-1.0559294242315556,True
TXN103089,2026-03-26 15:23:16,15,MOBILE_APP,2,BALANCE_INQUIRY,0,Fuel,5,6.65,2.0347056478384444,False,1,0,0,1,47.0,0.12613481489956227,True
TXN103090,2026-03-03 17:35:57,17,POS,3,BALANCE_INQUIRY,0,Utilities,11,22.75,3.1675825304806504,False,1,0,0,1,51.6,0.4497952613283208,True
TXN103091,2026-03-12 03:28:40,3,ATM,0,BALANCE_INQUIRY,0,Fuel,5,6.59,2.0268315914075385,False,1,0,0,1,6.5,-2.7234843330058114,True
TXN103092,2026-05-10 12:52:40,12,MOBILE_APP,2,FUND_TRANSFER,2,Restaurant,9,12.2,2.580216829592325,False,1,0,1,3,59.8,1.02675518757089,True
TXN103093,2026-02-13 20:37:19,20,POS,3,FUND_TRANSFER,2,Fuel,5,5.99,1.944480556245719,False,1,0,0,3,41.6,-0.2538144048211541,True
TXN103094,2026-06-13 00:36:47,0,ECOM,1,WITHDRAWAL,5,Education,2,24.51,3.23907053215372,False,1,0,0,2,14.2,-2.1817048900707157,True
TXN103095,2026-05-16 10:00:40,10,ECOM,1,FUND_TRANSFER,2,Transport,10,258.28,5.557908558833292,False,0,1,1,3,48.0,0.19649578151450975,True
TXN103096,2026-02-01 11:17:19,11,ECOM,1,WITHDRAWAL,5,Government/Tax,6,96.55,4.5803650670691205,False,1,0,1,2,52.5,0.5131201312817735,True
TXN103097,2026-02-26 16:52:45,16,MOBILE_APP,2,WITHDRAWAL,5,Education,2,17.61,2.9236990706541595,True,1,0,0,3,57.8,0.886033254340995,True
TXN103098,2026-02-03 17:20:12,17,ECOM,1,BILL_PAYMENT,1,Fuel,5,49.49,3.921775296870824,False,0,0,0,3,53.6,0.5905171945582158,True
TXN103099,2026-02-19 05:52:47,5,POS,3,WITHDRAWAL,5,Financial Services,4,12.69,2.6166656393003573,False,1,0,0,2,13.0,-2.2661380500086525,True
TXN103100,2026-03-07 09:07:06,9,ECOM,1,WITHDRAWAL,5,Utilities,11,19.45,3.017982882488811,False,1,0,1,2,43.7,-0.10605637492976426,True
TXN103101,2026-01-24 19:11:39,19,ATM,0,PURCHASE,3,Restaurant,9,428.96,6.063692181104862,False,1,1,1,2,51.6,0.4497952613283208,True
TXN103102,2026-01-03 08:03:05,8,POS,3,FUND_TRANSFER,2,Entertainment,3,26.37,3.309447523052588,False,0,0,0,3,49.9,0.3301816180829099,True
TXN103103,2026-03-20 10:07:17,10,ATM,0,FUND_TRANSFER,2,Restaurant,9,25.42,3.2741212990941793,True,1,0,1,4,48.5,0.2316762648219835,True
TXN103104,2026-05-07 08:04:17,8,MOBILE_APP,2,BILL_PAYMENT,1,Airtime/Telecom,0,16.25,2.847812143477369,False,1,0,0,3,43.1,-0.14827295489873285,True
TXN103105,2026-02-24 18:42:01,18,POS,3,REVERSAL,4,Grocery,7,93.19,4.545314018834726,False,1,0,1,4,62.5,1.2167297974312483,True
TXN103106,2026-06-04 02:39:35,2,ECOM,1,PURCHASE,3,Fuel,5,88.99,4.4996985530458575,False,1,0,0,2,4.0,-2.8993867495431798,True
TXN103107,2026-03-08 10:57:02,10,MOBILE_APP,2,FUND_TRANSFER,2,Transport,10,9.27,2.329227023940467,True,1,0,1,4,45.9,0.048737751623119926,True
TXN103108,2026-06-12 14:05:39,14,ECOM,1,BALANCE_INQUIRY,0,Transport,10,38.64,3.6798387094617873,True,1,0,0,2,51.4,0.4357230680053311,True
TXN103109,2026-02-12 00:08:17,0,MOBILE_APP,2,WITHDRAWAL,5,Education,2,54.02,4.007696755496428,True,1,0,0,3,10.8,-2.4209321765615366,True
TXN103110,2026-04-08 21:36:26,21,POS,3,BILL_PAYMENT,1,Education,2,11.96,2.561867690924129,False,0,0,0,3,26.0,-1.351445484014335,True
TXN103111,2026-05-18 19:49:07,19,MOBILE_APP,2,PURCHASE,3,Education,2,11.05,2.489064659936664,False,0,0,1,2,50.8,0.39350648803636257,True
TXN103112,2026-01-11 16:37:06,16,POS,3,PURCHASE,3,Utilities,11,23.3,3.190476350346503,False,1,0,0,2,47.4,0.15427920154554117,True
TXN103113,2026-06-17 12:57:12,12,ATM,0,PURCHASE,3,Fuel,5,23.62,3.2035591207563074,False,0,0,1,2,57.8,0.886033254340995,True
TXN103114,2026-03-07 08:42:48,8,USSD,4,BALANCE_INQUIRY,0,Fuel,5,9.01,2.303584593327129,False,1,0,0,1,51.2,0.4216508746823419,True
TXN103115,2026-03-31 14:49:07,14,MOBILE_APP,2,FUND_TRANSFER,2,Financial Services,4,38.92,3.686877451443263,False,1,0,0,3,54.6,0.6608781611731633,True
TXN103116,2026-04-24 09:12:00,9,POS,3,WITHDRAWAL,5,Grocery,7,18.63,2.9770590082883697,False,0,0,1,2,52.2,0.4920118412972894,True
TXN103117,2026-04-26 16:33:03,16,POS,3,WITHDRAWAL,5,E-commerce,1,29.07,3.4035279970004377,False,1,0,0,2,46.7,0.10502652491507822,True
TXN103118,2026-01-05 08:19:05,8,ECOM,1,WITHDRAWAL,5,Restaurant,9,78.67,4.3778931033922746,False,1,0,0,2,48.2,0.21056797483749945,True
TXN103119,2026-06-06 17:55:58,17,MOBILE_APP,2,PURCHASE,3,Transport,10,34.02,3.555919326857706,False,0,0,0,2,60.8,1.0971161541858374,True
TXN103120,2026-04-23 11:47:33,11,ATM,0,FUND_TRANSFER,2,Transport,10,3.91,1.5912739418064292,False,1,0,1,3,53.8,0.604589387881205,True
TXN103121,2026-06-29 13:00:19,13,POS,3,WITHDRAWAL,5,Utilities,11,90.49,4.516229676691444,False,1,0,0,2,56.4,0.7875279010800686,True
TXN103122,2026-03-26 08:14:43,8,ECOM,1,PURCHASE,3,Utilities,11,98.31,4.598246270915268,False,0,0,0,2,47.8,0.18242358819152008,True
TXN103123,2026-04-21 09:51:30,9,USSD,4,PURCHASE,3,Financial Services,4,5.11,1.809926773183504,False,1,0,1,2,50.5,0.3723981980518785,True
TXN103124,2026-03-21 13:59:59,13,POS,3,PURCHASE,3,Financial Services,4,66.63,4.214051671586849,False,0,0,0,2,51.0,0.4075786813593522,True
TXN103125,2026-06-10 13:41:19,13,ATM,0,PURCHASE,3,Government/Tax,6,46.73,3.865560131017805,False,1,0,0,2,54.8,0.6749503544961525,True
TXN103126,2026-05-30 23:44:13,23,POS,3,FUND_TRANSFER,2,Entertainment,3,48.0,3.8918202981106265,False,1,0,0,3,19.6,-1.8017556703499988,True
TXN103127,2026-06-13 11:23:23,11,ECOM,1,BILL_PAYMENT,1,Utilities,11,24.86,3.2526973733437115,True,1,0,1,4,59.0,0.9704664142789322,True
TXN103128,2026-04-01 06:55:33,6,POS,3,PURCHASE,3,Airtime/Telecom,0,61.93,4.1420229975388425,False,0,0,0,2,28.3,-1.1896152607999557,True
TXN103129,2026-05-23 14:51:01,14,MOBILE_APP,2,PURCHASE,3,Airtime/Telecom,0,23.34,3.1921210875593813,False,1,0,0,2,52.7,0.5271923246047632,True
TXN103130,2026-03-06 11:42:46,11,ATM,0,BILL_PAYMENT,1,E-commerce,1,74.08,4.3185542117183084,False,1,0,1,3,58.9,0.9634303176174374,True
TXN103131,2026-03-24 20:44:53,20,ECOM,1,PURCHASE,3,Education,2,30.86,3.4613513044819024,True,1,0,0,3,41.0,-0.2960309847901227,True
TXN103132,2026-05-17 09:06:35,9,POS,3,PURCHASE,3,E-commerce,1,34.71,3.575430761606357,False,1,0,1,2,56.8,0.8156722877260475,True
TXN103133,2026-01-15 19:47:22,19,POS,3,PURCHASE,3,Airtime/Telecom,0,41.31,3.7450234647319762,False,1,0,1,2,49.4,0.29500113477543616,True
TXN103134,2026-05-08 16:54:19,16,USSD,4,PURCHASE,3,Transport,10,18.39,2.9647574692545606,False,1,0,0,2,46.6,0.09799042825358337,True
TXN103135,2026-01-03 08:17:40,8,POS,3,PURCHASE,3,Transport,10,120.03,4.7960384487505126,False,1,0,0,2,48.4,0.22464016816048865,False
TXN103136,2026-04-15 12:51:40,12,POS,3,WITHDRAWAL,5,Utilities,11,78.94,4.3812763532831775,False,0,0,1,2,65.8,1.4489209872605748,True
TXN103137,2026-03-27 13:34:25,13,ECOM,1,FUND_TRANSFER,2,Entertainment,3,20.32,3.0596455992976437,True,1,0,0,4,48.8,0.25278455480646755,True
TXN103138,2026-03-26 14:59:37,14,POS,3,BALANCE_INQUIRY,0,Government/Tax,6,10.67,2.4570214462984645,False,1,0,0,1,48.9,0.2598206514679624,True
TXN103139,2026-03-30 12:21:27,12,MOBILE_APP,2,PURCHASE,3,Education,2,3.5,1.5040773967762742,False,1,0,1,2,61.3,1.1322966374933112,True
TXN103140,2026-03-30 15:51:57,15,USSD,4,BILL_PAYMENT,1,Utilities,11,26.1,3.299533727885655,False,1,0,0,3,43.7,-0.10605637492976426,True
TXN103141,2026-03-15 17:39:27,17,MOBILE_APP,2,BALANCE_INQUIRY,0,Restaurant,9,10.39,2.432735777459091,False,1,0,0,1,57.1,0.836780577710532,True
TXN103142,2026-03-23 13:27:35,13,MOBILE_APP,2,PURCHASE,3,Healthcare,8,11.03,2.4874035299865875,False,1,0,0,2,54.1,0.6256976778656895,True
TXN103143,2026-04-13 15:44:06,15,POS,3,PURCHASE,3,Healthcare,8,37.81,3.658677945380815,True,1,0,0,3,48.2,0.21056797483749945,True
TXN103144,2026-05-18 19:24:27,19,POS,3,PURCHASE,3,Fuel,5,9.32,2.334083760053417,False,0,0,1,2,46.8,0.11206262157657257,True
TXN103145,2026-04-10 13:38:38,13,POS,3,PURCHASE,3,Financial Services,4,77.08,4.357733942104837,False,1,0,0,2,59.0,0.9704664142789322,True
TXN103146,2026-04-26 12:29:52,12,POS,3,PURCHASE,3,Government/Tax,6,22.97,3.176803048446293,False,0,0,1,2,64.9,1.3855961173071227,True
TXN103147,2026-05-31 09:52:28,9,POS,3,FUND_TRANSFER,2,Financial Services,4,22.33,3.1497400860333387,True,1,0,1,4,54.4,0.6468059678501736,True
TXN103148,2026-06-28 07:32:08,7,MOBILE_APP,2,PURCHASE,3,Restaurant,9,13.81,2.6953026282797072,False,1,0,0,2,33.7,-0.8096660410792392,True
TXN103149,2026-01-20 10:07:23,10,ECOM,1,BALANCE_INQUIRY,0,Education,2,24.81,3.2507620137305224,False,0,0,1,1,51.7,0.45683135798981567,True
TXN103150,2026-05-09 12:40:40,12,MOBILE_APP,2,PURCHASE,3,Fuel,5,17.38,2.911263116927541,False,1,0,1,2,59.3,0.9915747042634162,False
TXN103151,2026-02-10 18:33:48,18,MOBILE_APP,2,BALANCE_INQUIRY,0,E-commerce,1,4.25,1.6582280766035324,False,1,0,1,1,65.4,1.4207766006145965,True
TXN103152,2026-02-05 09:36:28,9,ECOM,1,WITHDRAWAL,5,Financial Services,4,30.89,3.4622924810219664,False,1,0,1,2,54.4,0.6468059678501736,True
TXN103153,2026-05-23 17:32:13,17,POS,3,WITHDRAWAL,5,Airtime/Telecom,0,41.58,3.7513846594653333,False,1,0,0,2,53.2,0.5623728079122369,True
TXN103154,2026-01-13 06:47:52,6,ECOM,1,BALANCE_INQUIRY,0,E-commerce,1,418.55,6.039182708316078,False,1,1,0,1,13.9,-2.2028131800552,True
TXN103155,2026-06-02 08:44:13,8,POS,3,WITHDRAWAL,5,Transport,10,131.24,4.884618453512769,False,1,1,0,2,45.2,-0.0005149250073430198,True
TXN103156,2026-05-19 11:42:32,11,POS,3,PURCHASE,3,Government/Tax,6,40.77,3.732178378509084,False,1,0,1,2,56.4,0.7875279010800686,True
TXN103157,2026-06-29 13:29:55,13,ECOM,1,PURCHASE,3,Restaurant,9,35.57,3.59922823216129,False,0,0,0,2,55.7,0.7382752244496057,True
TXN103158,2026-05-01 08:16:49,8,MOBILE_APP,2,REVERSAL,4,Government/Tax,6,6.17,1.969905654611529,False,1,0,0,4,46.7,0.10502652491507822,True
TXN103159,2026-06-07 07:15:05,7,POS,3,WITHDRAWAL,5,Transport,10,44.04,3.807550983831435,False,1,0,0,2,33.6,-0.8167021377407341,True
TXN103160,2026-01-22 14:18:21,14,ECOM,1,FUND_TRANSFER,2,Grocery,7,7.4,2.128231705849268,False,1,0,0,3,49.3,0.2879650381139413,True
TXN103161,2026-06-10 12:15:57,12,ECOM,1,PURCHASE,3,Grocery,7,23.4,3.1945831322991562,False,0,0,1,2,51.7,0.45683135798981567,True
TXN103162,2026-01-29 12:43:39,12,ATM,0,PURCHASE,3,Fuel,5,21.41,3.1095072878128356,False,1,0,1,2,61.3,1.1322966374933112,True
TXN103163,2026-02-26 10:20:41,10,ATM,0,PURCHASE,3,Healthcare,8,77.07,4.3576058601322,False,0,0,1,2,51.5,0.44275916466682597,True
TXN103164,2026-01-24 11:54:03,11,MOBILE_APP,2,FUND_TRANSFER,2,Transport,10,6.66,2.0360119837525,False,1,0,1,3,56.5,0.7945639977415635,True
TXN103165,2026-03-14 08:24:44,8,ATM,0,WITHDRAWAL,5,Utilities,11,70.85,4.274580612525034,False,0,0,0,2,46.0,0.05577384828461478,True
TXN103166,2026-05-15 10:48:52,10,MOBILE_APP,2,BALANCE_INQUIRY,0,Government/Tax,6,11.47,2.523325759691945,False,1,0,1,1,49.2,0.28092894145244696,True
TXN103167,2026-02-18 14:41:03,14,POS,3,WITHDRAWAL,5,Healthcare,8,38.85,3.685122405236224,False,1,0,0,2,50.1,0.3442538114058996,True
TXN103168,2026-05-28 14:59:17,14,ECOM,1,BILL_PAYMENT,1,Education,2,38.69,3.681099266794974,False,1,0,0,3,46.7,0.10502652491507822,True
TXN103169,2026-04-20 20:25:59,20,MOBILE_APP,2,WITHDRAWAL,5,Education,2,91.73,4.529692044812134,False,1,0,0,2,39.7,-0.38750024138955425,True
TXN103170,2026-04-24 19:05:03,19,POS,3,PURCHASE,3,Education,2,51.09,3.9529729917571004,False,0,0,1,2,56.1,0.7664196110955845,True
TXN103171,2026-06-18 00:13:26,0,ATM,0,PURCHASE,3,Fuel,5,94.25,4.55650501400681,False,1,0,0,2,11.8,-2.350571209946589,True
TXN103172,2026-03-19 09:07:05,9,POS,3,BILL_PAYMENT,1,Financial Services,4,90.17,4.5127258955968115,False,0,0,1,3,47.1,0.13317091156105712,True
TXN103173,2026-03-04 20:08:03,20,ATM,0,BALANCE_INQUIRY,0,E-commerce,1,65.03,4.19010918420648,False,1,0,0,1,44.2,-0.07087589162229051,True
TXN103174,2026-06-29 10:48:02,10,ECOM,1,BILL_PAYMENT,1,Fuel,5,3.63,1.5325568680981427,False,0,0,1,3,57.0,0.8297444810490372,True
TXN103175,2026-04-11 13:42:34,13,ECOM,1,PURCHASE,3,Utilities,11,67.21,4.222591181666628,True,1,0,0,3,52.9,0.5412645179277523,False
TXN103176,2026-04-21 16:22:23,16,ECOM,1,BALANCE_INQUIRY,0,Grocery,7,61.96,4.1424996041091475,False,1,0,0,1,46.1,0.06280994494610963,True
TXN103177,2026-02-23 14:06:22,14,ATM,0,PURCHASE,3,Financial Services,4,101.41,4.628984364087346,False,1,0,0,2,50.8,0.39350648803636257,True
TXN103178,2026-02-08 00:53:33,0,ATM,0,BILL_PAYMENT,1,E-commerce,1,73.48,4.310530632968812,False,1,0,0,3,16.2,-2.0409829568408204,True
TXN103179,2026-01-31 09:17:41,9,ATM,0,FUND_TRANSFER,2,Grocery,7,16.89,2.884241897520628,False,1,0,1,3,50.5,0.3723981980518785,True
