transaction_id,timestamp,hour_of_day,txn_type,mti_code,channel,issuer_bank_id,acquirer_bank_id,merchant_category,amount_usd,cross_border,simulated_network_load_tps,issuer_host_available
TXN119715,2026-04-21 07:56:39,7,FUND_TRANSFER,0200,MOBILE_APP,2,5,Restaurant,12.57,True,34.8,True
TXN119716,2026-03-04 07:34:18,7,BILL_PAYMENT,0200,POS,6,1,Fuel,22.99,False,41.4,True
TXN119717,2026-04-04 17:06:06,17,WITHDRAWAL,0200,MOBILE_APP,4,4,Transport,19.26,False,54.3,True
TXN119718,2026-01-31 14:26:32,14,WITHDRAWAL,0200,POS,6,6,Government/Tax,90.56,False,42.8,True
TXN119719,2026-04-01 16:28:57,16,BILL_PAYMENT,0200,USSD,5,5,E-commerce,12.33,False,48.6,True
TXN119720,2026-01-20 10:33:21,10,PURCHASE,0200,POS,3,1,Utilities,219.29,False,50.2,True
TXN119721,2026-01-28 20:16:33,20,PURCHASE,0200,ECOM,6,1,Restaurant,5.05,False,39.3,True
TXN119722,2026-04-16 14:16:52,14,BILL_PAYMENT,0200,ECOM,5,3,Education,22.57,True,52.8,True
TXN119723,2026-04-01 14:00:45,14,REVERSAL,0420,MOBILE_APP,4,6,Transport,28.2,False,56.3,True
TXN119724,2026-02-22 23:04:02,23,PURCHASE,0200,USSD,1,6,Financial Services,12.22,False,10.2,True
TXN119725,2026-01-11 18:05:39,18,BALANCE_INQUIRY,0100,MOBILE_APP,3,2,Entertainment,12.79,False,65.9,True
TXN119726,2026-03-18 17:12:36,17,FUND_TRANSFER,0200,ATM,1,6,Government/Tax,34.79,True,53.1,True
TXN119727,2026-06-16 19:23:36,19,BILL_PAYMENT,0200,ECOM,2,5,Government/Tax,36.08,True,48.2,True
TXN119728,2026-05-08 23:55:40,23,PURCHASE,0200,POS,2,1,Healthcare,15.09,False,13.8,True
TXN119729,2026-01-11 18:46:32,18,WITHDRAWAL,0200,ATM,6,2,Financial Services,70.3,True,56.7,True
TXN119730,2026-06-18 18:10:33,18,WITHDRAWAL,0200,MOBILE_APP,5,5,Utilities,372.07,False,61.5,True
TXN119731,2026-03-18 08:57:10,8,REVERSAL,0420,MOBILE_APP,3,2,Financial Services,8.89,False,45.7,True
TXN119732,2026-04-14 19:33:22,19,BALANCE_INQUIRY,0100,MOBILE_APP,5,3,Entertainment,41.7,False,53.6,True
TXN119733,2026-01-01 20:29:30,20,FUND_TRANSFER,0200,ECOM,4,3,Utilities,48.87,False,40.7,True
TXN119734,2026-02-25 15:43:24,15,PURCHASE,0200,ATM,3,1,Education,85.95,False,45.2,True
TXN119735,2026-05-22 16:59:58,16,WITHDRAWAL,0200,MOBILE_APP,4,2,E-commerce,20.17,False,45.8,True
TXN119736,2026-03-01 16:36:27,16,PURCHASE,0200,ECOM,6,1,Transport,75.07,False,46.4,True
TXN119737,2026-01-30 14:02:03,14,WITHDRAWAL,0200,MOBILE_APP,1,1,Healthcare,14.8,False,49.4,True
TXN119738,2026-01-17 08:22:10,8,PURCHASE,0200,MOBILE_APP,4,5,E-commerce,67.54,False,45.5,True
TXN119739,2026-06-16 16:01:20,16,PURCHASE,0200,POS,3,1,Government/Tax,22.84,False,51.8,True
TXN119740,2026-05-27 12:20:33,12,BALANCE_INQUIRY,0100,POS,5,2,Fuel,56.67,True,55.9,True
TXN119741,2026-01-08 14:22:49,14,PURCHASE,0200,POS,1,3,Airtime/Telecom,47.85,False,53.2,True
TXN119742,2026-06-16 20:47:12,20,PURCHASE,0200,MOBILE_APP,1,6,Fuel,15.64,False,39.4,True
TXN119743,2026-05-28 07:19:40,7,PURCHASE,0200,ATM,3,3,Government/Tax,39.14,False,33.8,True
TXN119744,2026-03-06 21:10:57,21,BALANCE_INQUIRY,0100,ATM,4,6,Healthcare,99.75,False,33.5,True
TXN119745,2026-04-29 14:17:10,14,BALANCE_INQUIRY,0100,ECOM,1,4,Restaurant,47.77,False,52.6,True
TXN119746,2026-02-16 21:39:41,21,PURCHASE,0200,ECOM,6,5,Education,58.64,True,32.3,True
TXN119747,2026-02-14 09:52:09,9,PURCHASE,0200,POS,6,4,Grocery,50.8,True,55.2,True
TXN119748,2026-05-09 05:23:54,5,FUND_TRANSFER,0200,MOBILE_APP,5,5,Airtime/Telecom,49.99,False,10.7,True
TXN119749,2026-02-06 15:33:28,15,PURCHASE,0200,MOBILE_APP,6,5,Airtime/Telecom,14.2,True,42.9,True
TXN119750,2026-03-05 14:59:15,14,PURCHASE,0200,ATM,4,2,Education,100.56,False,46.3,True
TXN119751,2026-03-06 17:22:16,17,WITHDRAWAL,0200,ECOM,4,6,Financial Services,35.94,False,53.5,True
TXN119752,2026-01-28 15:16:09,15,FUND_TRANSFER,0200,ECOM,5,1,Grocery,15.87,False,45.4,True
TXN119753,2026-05-30 14:01:10,14,WITHDRAWAL,0200,POS,4,1,Restaurant,202.69,False,46.8,True
TXN119754,2026-05-02 20:32:38,20,FUND_TRANSFER,0200,USSD,4,4,E-commerce,3.89,False,37.2,True
TXN119755,2026-06-05 11:01:49,11,WITHDRAWAL,0200,POS,5,2,Fuel,94.4,False,55.8,True
TXN119756,2026-04-05 10:13:14,10,PURCHASE,0200,ECOM,2,2,E-commerce,24.7,False,47.9,True
TXN119757,2026-02-01 18:07:43,18,FUND_TRANSFER,0200,POS,1,6,E-commerce,44.78,False,61.7,True
TXN119758,2026-02-20 11:06:14,11,BALANCE_INQUIRY,0100,ECOM,1,6,Restaurant,28.56,True,52.2,True
TXN119759,2026-03-05 14:15:25,14,PURCHASE,0200,POS,5,6,Education,42.75,False,52.8,True
TXN119760,2026-06-19 15:23:38,15,WITHDRAWAL,0200,ECOM,1,1,E-commerce,10.98,False,51.0,True
TXN119761,2026-02-12 10:01:10,10,WITHDRAWAL,0200,POS,5,2,Transport,63.54,False,42.2,True
TXN119762,2026-05-05 11:40:16,11,FUND_TRANSFER,0200,ATM,6,2,Transport,134.01,False,51.1,True
TXN119763,2026-01-23 03:11:00,3,BALANCE_INQUIRY,0100,MOBILE_APP,6,5,Grocery,8.68,False,6.4,True
TXN119764,2026-06-22 10:36:53,10,PURCHASE,0200,ECOM,6,6,Fuel,31.33,False,53.6,False
TXN119765,2026-04-27 11:03:08,11,PURCHASE,0200,MOBILE_APP,1,2,Financial Services,21.11,False,55.5,True
TXN119766,2026-03-19 01:14:42,1,FUND_TRANSFER,0200,ECOM,1,2,Entertainment,82.44,False,7.3,True
TXN119767,2026-03-04 19:53:19,19,FUND_TRANSFER,0200,ECOM,2,4,Entertainment,21.88,False,51.6,True
TXN119768,2026-03-05 20:35:22,20,FUND_TRANSFER,0200,MOBILE_APP,4,2,Airtime/Telecom,58.81,False,31.6,True
TXN119769,2026-02-10 08:33:15,8,PURCHASE,0200,ECOM,3,5,Government/Tax,18.13,True,48.9,True
TXN119770,2026-04-18 15:32:21,15,PURCHASE,0200,ATM,6,1,Healthcare,34.76,False,51.9,True
TXN119771,2026-06-05 12:25:16,12,PURCHASE,0200,POS,3,5,Healthcare,207.96,False,61.9,True
TXN119772,2026-02-13 07:01:01,7,WITHDRAWAL,0200,ATM,4,1,Transport,123.73,False,41.6,True
TXN119773,2026-05-15 01:20:13,1,FUND_TRANSFER,0200,ECOM,2,1,Financial Services,56.16,False,10.6,True
TXN119774,2026-04-12 16:57:11,16,BILL_PAYMENT,0200,ECOM,4,3,Utilities,74.75,True,45.3,True
TXN119775,2026-05-20 06:52:04,6,PURCHASE,0200,POS,3,1,Government/Tax,90.57,False,27.5,True
TXN119776,2026-05-19 20:47:12,20,BILL_PAYMENT,0200,MOBILE_APP,5,5,Transport,9.96,False,38.4,True
TXN119777,2026-01-08 18:21:04,18,BALANCE_INQUIRY,0100,ECOM,5,3,Healthcare,13.96,False,59.7,True
TXN119778,2026-01-04 17:21:49,17,PURCHASE,0200,ECOM,6,4,Utilities,13.68,False,59.1,True
TXN119779,2026-06-14 19:24:58,19,BILL_PAYMENT,0200,ATM,2,4,Government/Tax,47.39,False,46.8,True
TXN119780,2026-01-28 07:25:15,7,PURCHASE,0200,USSD,2,4,Transport,41.04,False,35.9,True
TXN119781,2026-04-14 16:04:08,16,PURCHASE,0200,ATM,6,4,Utilities,21.72,False,51.1,True
TXN119782,2026-05-16 09:14:08,9,BILL_PAYMENT,0200,ATM,1,1,Financial Services,129.41,False,50.3,True
TXN119783,2026-04-01 14:50:08,14,FUND_TRANSFER,0200,USSD,1,4,Financial Services,21.17,False,49.3,True
TXN119784,2026-01-02 11:18:42,11,PURCHASE,0200,MOBILE_APP,1,4,Education,9.78,False,50.4,True
TXN119785,2026-01-02 07:17:07,7,BILL_PAYMENT,0200,ECOM,2,3,Fuel,161.97,False,41.3,True
TXN119786,2026-05-01 17:00:25,17,WITHDRAWAL,0200,ECOM,3,2,Airtime/Telecom,101.37,False,56.1,True
TXN119787,2026-06-11 10:40:20,10,BILL_PAYMENT,0200,POS,1,6,Entertainment,157.54,False,48.2,True
TXN119788,2026-03-03 07:39:34,7,FUND_TRANSFER,0200,MOBILE_APP,5,2,Fuel,19.48,False,38.0,True
TXN119789,2026-04-08 20:05:57,20,FUND_TRANSFER,0200,POS,1,1,Grocery,195.05,False,41.0,True
TXN119790,2026-06-18 07:33:51,7,PURCHASE,0200,POS,5,6,Financial Services,4.4,False,37.0,True
TXN119791,2026-05-29 09:19:38,9,PURCHASE,0200,ECOM,6,1,Healthcare,13.23,False,52.6,True
TXN119792,2026-04-08 01:21:54,1,BILL_PAYMENT,0200,POS,3,3,Utilities,61.98,False,11.1,True
TXN119793,2026-04-28 14:08:58,14,PURCHASE,0200,MOBILE_APP,4,5,Restaurant,71.45,False,49.2,True
TXN119794,2026-06-23 19:54:59,19,PURCHASE,0200,MOBILE_APP,4,3,Fuel,16.68,False,53.5,True
TXN119795,2026-05-24 19:44:10,19,PURCHASE,0200,ECOM,1,5,Restaurant,14.04,False,52.1,True
TXN119796,2026-03-16 18:00:55,18,WITHDRAWAL,0200,POS,6,6,Financial Services,22.14,False,62.2,True
TXN119797,2026-05-05 13:43:43,13,BALANCE_INQUIRY,0100,ECOM,3,6,Education,43.28,False,57.2,True
TXN119798,2026-03-01 20:24:44,20,FUND_TRANSFER,0200,ECOM,2,4,E-commerce,55.78,False,40.6,True
TXN119799,2026-06-15 18:43:04,18,WITHDRAWAL,0200,MOBILE_APP,6,3,E-commerce,127.31,False,60.9,True
TXN119800,2026-01-17 20:55:07,20,PURCHASE,0200,ECOM,1,3,Government/Tax,174.63,True,36.7,True
TXN119801,2026-02-10 09:13:34,9,BALANCE_INQUIRY,0100,MOBILE_APP,6,3,Restaurant,38.2,False,49.8,True
TXN119802,2026-03-04 15:19:38,15,PURCHASE,0200,POS,5,5,Entertainment,69.84,False,45.5,True
TXN119803,2026-02-06 01:36:46,1,PURCHASE,0200,POS,3,5,Restaurant,13.48,False,9.2,True
TXN119804,2026-04-18 14:27:55,14,PURCHASE,0200,MOBILE_APP,2,6,Transport,108.94,False,55.2,True
TXN119805,2026-05-09 20:05:07,20,PURCHASE,0200,ATM,4,4,Healthcare,57.3,False,38.9,True
TXN119806,2026-06-10 17:01:21,17,BALANCE_INQUIRY,0100,ECOM,5,5,Healthcare,120.79,False,58.3,True
TXN119807,2026-04-01 18:10:25,18,FUND_TRANSFER,0200,MOBILE_APP,5,3,Education,6.9,False,57.1,True
TXN119808,2026-04-22 11:22:23,11,BALANCE_INQUIRY,0100,POS,4,2,Airtime/Telecom,31.68,False,55.4,True
TXN119809,2026-04-18 12:57:11,12,BILL_PAYMENT,0200,ECOM,6,4,Healthcare,112.78,True,57.8,True
TXN119810,2026-01-01 23:19:30,23,BILL_PAYMENT,0200,ECOM,6,3,Utilities,125.34,False,10.7,True
TXN119811,2026-05-08 10:30:24,10,PURCHASE,0200,ECOM,1,5,Grocery,33.72,True,41.1,True
TXN119812,2026-01-05 06:46:00,6,PURCHASE,0200,POS,2,2,Grocery,68.76,False,31.0,True
TXN119813,2026-04-09 12:38:07,12,PURCHASE,0200,POS,3,2,Airtime/Telecom,39.08,True,57.4,True
TXN119814,2026-06-29 18:27:14,18,WITHDRAWAL,0200,MOBILE_APP,3,3,Government/Tax,19.65,False,57.4,True
TXN119815,2026-05-22 14:04:46,14,FUND_TRANSFER,0200,POS,5,5,E-commerce,7.32,False,46.1,True
TXN119816,2026-04-02 04:52:57,4,PURCHASE,0200,POS,3,6,E-commerce,84.29,False,5.8,True
TXN119817,2026-02-27 16:12:02,16,PURCHASE,0200,ECOM,5,5,E-commerce,38.17,False,47.4,True
TXN119818,2026-05-31 17:52:13,17,BILL_PAYMENT,0200,POS,1,4,Fuel,19.38,False,50.1,True
TXN119819,2026-06-04 15:54:10,15,FUND_TRANSFER,0200,POS,3,1,Fuel,132.6,False,45.1,True
TXN119820,2026-03-08 08:46:57,8,BILL_PAYMENT,0200,POS,4,4,Government/Tax,87.06,False,46.9,True
TXN119821,2026-01-20 08:04:00,8,BALANCE_INQUIRY,0100,POS,6,1,Grocery,769.38,False,46.9,True
TXN119822,2026-04-15 12:40:30,12,BILL_PAYMENT,0200,ATM,1,5,E-commerce,271.91,False,59.1,True
TXN119823,2026-04-25 11:32:48,11,PURCHASE,0200,ATM,3,6,Utilities,89.96,True,50.6,True
TXN119824,2026-06-18 07:36:36,7,PURCHASE,0200,ECOM,6,1,Entertainment,101.68,False,34.3,True
TXN119825,2026-06-10 19:49:10,19,WITHDRAWAL,0200,POS,2,2,Government/Tax,66.02,False,49.9,True
TXN119826,2026-02-11 21:40:23,21,PURCHASE,0200,ECOM,3,2,Fuel,40.36,True,30.7,True
TXN119827,2026-02-15 08:52:44,8,PURCHASE,0200,ECOM,2,1,Fuel,20.55,False,46.4,True
TXN119828,2026-06-29 14:33:58,14,WITHDRAWAL,0200,POS,2,5,Restaurant,10.92,False,48.5,True
TXN119829,2026-02-28 12:15:33,12,PURCHASE,0200,MOBILE_APP,6,2,Airtime/Telecom,10.02,False,60.2,True
TXN119830,2026-03-24 12:33:31,12,FUND_TRANSFER,0200,POS,2,2,Education,47.63,False,58.3,True
TXN119831,2026-02-24 15:04:05,15,FUND_TRANSFER,0200,MOBILE_APP,2,4,Entertainment,14.29,False,47.9,True
TXN119832,2026-03-12 13:26:36,13,REVERSAL,0420,POS,2,2,Healthcare,54.67,False,51.6,True
TXN119833,2026-04-12 13:15:40,13,BILL_PAYMENT,0200,POS,3,2,Education,30.91,False,58.0,True
TXN119834,2026-02-22 08:57:05,8,PURCHASE,0200,ECOM,4,1,Airtime/Telecom,90.36,False,45.2,True
TXN119835,2026-03-16 17:35:56,17,PURCHASE,0200,MOBILE_APP,1,3,Fuel,8.14,False,50.5,True
TXN119836,2026-03-05 15:00:18,15,PURCHASE,0200,POS,6,2,Utilities,36.21,False,43.8,True
TXN119837,2026-01-20 05:37:49,5,PURCHASE,0200,ECOM,6,5,Airtime/Telecom,5.69,False,15.7,True
TXN119838,2026-05-22 11:19:48,11,PURCHASE,0200,ATM,2,2,Airtime/Telecom,127.6,False,53.1,True
TXN119839,2026-06-10 09:39:03,9,BILL_PAYMENT,0200,ECOM,1,1,Financial Services,140.83,False,53.4,True
TXN119840,2026-03-30 12:10:53,12,PURCHASE,0200,POS,6,6,Financial Services,17.05,False,61.5,True
TXN119841,2026-02-06 07:19:15,7,FUND_TRANSFER,0200,ECOM,6,4,Airtime/Telecom,93.56,False,32.2,True
TXN119842,2026-04-26 15:34:51,15,REVERSAL,0420,MOBILE_APP,2,2,Fuel,52.59,False,47.4,True
TXN119843,2026-04-07 15:30:54,15,BILL_PAYMENT,0200,ATM,4,4,Fuel,62.17,False,49.7,True
TXN119844,2026-04-10 15:24:51,15,PURCHASE,0200,ECOM,5,5,Restaurant,6.57,False,42.7,True
TXN119845,2026-04-18 11:18:17,11,FUND_TRANSFER,0200,ECOM,3,4,E-commerce,15.53,True,54.4,True
TXN119846,2026-05-10 17:44:05,17,FUND_TRANSFER,0200,ECOM,3,4,Healthcare,18.35,False,53.0,True
TXN119847,2026-01-08 19:53:30,19,PURCHASE,0200,ATM,3,4,Fuel,106.5,False,54.6,True
TXN119848,2026-01-18 12:14:41,12,WITHDRAWAL,0200,ATM,1,1,Grocery,89.49,False,59.9,True
TXN119849,2026-01-18 12:00:59,12,BALANCE_INQUIRY,0100,ECOM,4,2,Healthcare,54.81,False,59.4,True
TXN119850,2026-01-28 20:50:58,20,BILL_PAYMENT,0200,MOBILE_APP,6,2,Transport,65.73,False,42.3,True
TXN119851,2026-06-24 15:19:23,15,PURCHASE,0200,POS,4,5,Airtime/Telecom,89.43,False,45.6,True
TXN119852,2026-05-12 13:30:52,13,BALANCE_INQUIRY,0100,POS,5,6,Education,109.75,False,48.5,True
TXN119853,2026-04-30 17:45:57,17,PURCHASE,0200,MOBILE_APP,6,2,Grocery,16.95,False,56.7,True
TXN119854,2026-05-06 10:13:03,10,WITHDRAWAL,0200,ECOM,3,6,Education,45.15,True,57.1,True
TXN119855,2026-01-07 02:59:15,2,PURCHASE,0200,ECOM,1,3,Financial Services,343.8,True,3.7,True
TXN119856,2026-02-08 17:02:23,17,BALANCE_INQUIRY,0100,MOBILE_APP,4,6,Entertainment,27.6,False,51.8,True
TXN119857,2026-05-23 16:22:06,16,FUND_TRANSFER,0200,POS,5,3,Grocery,34.85,False,50.4,True
TXN119858,2026-03-25 12:03:57,12,FUND_TRANSFER,0200,ECOM,6,4,Government/Tax,52.12,False,59.8,True
TXN119859,2026-04-02 04:19:00,4,PURCHASE,0200,POS,1,6,Fuel,33.47,False,6.3,True
TXN119860,2026-05-16 21:24:59,21,WITHDRAWAL,0200,POS,2,6,Airtime/Telecom,62.45,True,34.8,True
TXN119861,2026-01-14 17:44:30,17,PURCHASE,0200,POS,5,5,Grocery,208.89,False,55.0,True
TXN119862,2026-05-24 12:45:31,12,PURCHASE,0200,ECOM,1,5,Utilities,47.61,False,58.8,False
TXN119863,2026-05-03 09:51:04,9,PURCHASE,0200,MOBILE_APP,5,6,Grocery,13.11,False,56.6,True
TXN119864,2026-03-14 14:04:26,14,BILL_PAYMENT,0200,POS,3,6,Healthcare,66.46,False,47.6,True
TXN119865,2026-03-31 01:31:44,1,BALANCE_INQUIRY,0100,ATM,1,3,Healthcare,32.31,False,7.2,True
TXN119866,2026-01-14 13:17:26,13,WITHDRAWAL,0200,ECOM,6,5,Government/Tax,105.86,True,57.1,True
TXN119867,2026-02-06 23:49:51,23,BILL_PAYMENT,0200,POS,1,6,E-commerce,36.24,False,14.4,True
TXN119868,2026-02-14 17:06:47,17,REVERSAL,0420,ECOM,6,4,Entertainment,82.97,False,53.6,True
TXN119869,2026-06-07 23:52:39,23,PURCHASE,0200,ECOM,4,6,Restaurant,100.74,False,14.9,True
TXN119870,2026-01-21 12:46:06,12,FUND_TRANSFER,0200,USSD,2,5,Restaurant,3.01,False,55.7,True
TXN119871,2026-02-22 06:19:19,6,WITHDRAWAL,0200,ATM,4,3,Education,41.0,False,26.6,True
TXN119872,2026-01-24 22:34:15,22,BILL_PAYMENT,0200,POS,6,2,Entertainment,16.36,False,23.5,True
TXN119873,2026-02-21 19:17:23,19,BALANCE_INQUIRY,0100,POS,6,3,Healthcare,21.12,False,51.1,True
TXN119874,2026-01-02 14:59:07,14,PURCHASE,0200,ECOM,2,1,Entertainment,232.49,True,51.0,True
TXN119875,2026-02-19 09:06:54,9,WITHDRAWAL,0200,ECOM,5,4,Entertainment,32.05,False,57.5,True
TXN119876,2026-05-11 17:51:37,17,WITHDRAWAL,0200,POS,5,4,Financial Services,56.16,False,56.5,True
TXN119877,2026-05-19 01:07:26,1,FUND_TRANSFER,0200,ECOM,5,1,Grocery,10.46,False,8.9,True
TXN119878,2026-03-10 20:56:36,20,FUND_TRANSFER,0200,ECOM,1,2,Airtime/Telecom,37.99,True,39.3,True
TXN119879,2026-05-08 17:32:11,17,FUND_TRANSFER,0200,POS,5,3,Entertainment,32.92,False,48.1,True
TXN119880,2026-04-22 08:57:41,8,PURCHASE,0200,POS,1,5,Grocery,63.56,False,48.2,True
TXN119881,2026-06-12 08:06:11,8,FUND_TRANSFER,0200,POS,5,1,Healthcare,65.24,False,41.0,True
TXN119882,2026-05-25 05:01:26,5,WITHDRAWAL,0200,ECOM,6,1,Healthcare,32.85,True,18.6,True
TXN119883,2026-02-11 18:44:12,18,PURCHASE,0200,POS,3,2,Government/Tax,27.71,False,58.8,True
TXN119884,2026-04-16 07:47:42,7,WITHDRAWAL,0200,ECOM,5,4,Fuel,25.83,False,40.4,True
TXN119885,2026-05-22 14:27:17,14,PURCHASE,0200,ECOM,4,5,Fuel,47.53,True,43.4,True
TXN119886,2026-02-25 11:51:05,11,BILL_PAYMENT,0200,POS,4,5,Utilities,58.61,False,54.9,True
TXN119887,2026-04-14 14:51:25,14,BALANCE_INQUIRY,0100,MOBILE_APP,6,4,E-commerce,49.3,False,45.6,True
TXN119888,2026-03-14 17:36:16,17,PURCHASE,0200,ECOM,1,2,Transport,6.95,False,60.8,True
TXN119889,2026-02-25 09:39:44,9,PURCHASE,0200,POS,1,5,Healthcare,62.89,False,50.5,True
TXN119890,2026-02-05 09:05:12,9,WITHDRAWAL,0200,MOBILE_APP,2,1,Financial Services,36.87,False,49.9,True
TXN119891,2026-01-07 11:22:29,11,PURCHASE,0200,ATM,1,1,Healthcare,15.96,False,60.0,True
TXN119892,2026-05-15 21:35:43,21,PURCHASE,0200,POS,6,4,Airtime/Telecom,231.41,False,34.2,True
TXN119893,2026-05-28 12:13:08,12,PURCHASE,0200,POS,6,1,Education,4.2,False,58.5,True
TXN119894,2026-04-28 09:30:58,9,PURCHASE,0200,MOBILE_APP,2,1,Utilities,20.89,False,46.9,True
TXN119895,2026-02-13 14:22:16,14,BALANCE_INQUIRY,0100,MOBILE_APP,2,6,Fuel,13.6,False,42.9,True
TXN119896,2026-01-04 08:57:14,8,PURCHASE,0200,POS,6,6,Restaurant,18.12,False,48.6,True
TXN119897,2026-04-24 18:27:52,18,FUND_TRANSFER,0200,POS,2,5,Grocery,54.86,False,56.7,True
TXN119898,2026-02-05 11:34:23,11,PURCHASE,0200,ATM,1,1,Transport,109.57,False,54.0,True
TXN119899,2026-04-09 23:46:34,23,FUND_TRANSFER,0200,MOBILE_APP,1,2,E-commerce,44.06,False,17.3,True
TXN119900,2026-06-24 16:56:00,16,BALANCE_INQUIRY,0100,ATM,4,4,E-commerce,109.42,False,44.5,True
TXN119901,2026-01-01 15:18:30,15,BALANCE_INQUIRY,0100,POS,2,4,Financial Services,92.58,False,45.7,True
TXN119902,2026-04-14 10:01:23,10,PURCHASE,0200,MOBILE_APP,2,2,Grocery,62.61,False,55.6,True
TXN119903,2026-06-28 08:09:51,8,PURCHASE,0200,ECOM,4,5,E-commerce,37.44,False,46.3,True
TXN119904,2026-03-02 06:41:16,6,PURCHASE,0200,POS,5,6,Government/Tax,81.94,True,20.5,True
TXN119905,2026-05-27 19:35:46,19,REVERSAL,0420,ECOM,2,6,Government/Tax,91.79,True,49.9,True
TXN119906,2026-05-30 22:47:35,22,BILL_PAYMENT,0200,MOBILE_APP,5,3,Education,52.98,False,20.8,True
TXN119907,2026-03-29 09:23:41,9,PURCHASE,0200,POS,4,6,E-commerce,23.19,False,48.4,True
TXN119908,2026-02-25 23:53:00,23,PURCHASE,0200,MOBILE_APP,4,1,Fuel,21.02,False,19.9,True
TXN119909,2026-05-03 15:22:14,15,PURCHASE,0200,MOBILE_APP,6,6,Financial Services,8.3,False,47.4,True
TXN119910,2026-04-22 18:36:08,18,BILL_PAYMENT,0200,ECOM,1,3,Healthcare,13.55,True,54.1,True
TXN119911,2026-03-27 23:21:15,23,BALANCE_INQUIRY,0100,ATM,6,1,Education,36.62,False,18.6,True
TXN119912,2026-02-04 22:27:34,22,FUND_TRANSFER,0200,ECOM,1,3,Government/Tax,37.91,False,25.6,True
TXN119913,2026-05-15 14:30:05,14,PURCHASE,0200,POS,2,1,Fuel,41.38,False,47.4,True
TXN119914,2026-02-08 14:31:46,14,WITHDRAWAL,0200,ECOM,2,6,Fuel,24.51,False,55.5,True
TXN119915,2026-01-25 16:27:22,16,PURCHASE,0200,ECOM,6,5,Utilities,29.27,False,44.1,True
TXN119916,2026-01-13 09:48:32,9,FUND_TRANSFER,0200,ECOM,1,3,Utilities,140.14,True,47.2,True
TXN119917,2026-03-22 12:55:40,12,WITHDRAWAL,0200,POS,3,3,Financial Services,151.5,False,60.6,True
TXN119918,2026-01-22 19:12:35,19,PURCHASE,0200,USSD,1,6,E-commerce,51.29,False,49.4,True
TXN119919,2026-03-02 07:16:09,7,PURCHASE,0200,POS,6,4,Restaurant,31.89,False,31.1,True
TXN119920,2026-02-13 13:17:35,13,WITHDRAWAL,0200,MOBILE_APP,5,6,Airtime/Telecom,95.32,False,57.0,True
TXN119921,2026-03-24 10:18:27,10,PURCHASE,0200,ECOM,5,6,Government/Tax,93.18,True,46.5,True
TXN119922,2026-05-20 15:43:21,15,BALANCE_INQUIRY,0100,ATM,3,3,Fuel,134.41,False,44.7,True
TXN119923,2026-03-23 08:18:00,8,REVERSAL,0420,MOBILE_APP,6,1,Airtime/Telecom,49.24,False,44.7,True
TXN119924,2026-04-11 21:46:23,21,FUND_TRANSFER,0200,MOBILE_APP,2,6,Financial Services,16.73,False,33.4,True
TXN119925,2026-01-26 18:55:54,18,WITHDRAWAL,0200,MOBILE_APP,6,5,Grocery,28.78,True,59.2,True
TXN119926,2026-01-21 06:06:43,6,WITHDRAWAL,0200,MOBILE_APP,4,4,Fuel,23.48,False,27.6,True
TXN119927,2026-06-25 11:01:30,11,BALANCE_INQUIRY,0100,ATM,1,1,Restaurant,48.69,False,51.6,True
TXN119928,2026-04-22 03:26:35,3,PURCHASE,0200,ATM,5,5,Healthcare,20.93,False,2.4,True
TXN119929,2026-01-03 07:03:36,7,PURCHASE,0200,ATM,1,1,Grocery,42.64,False,39.0,True
TXN119930,2026-04-12 12:54:21,12,BALANCE_INQUIRY,0100,ATM,5,3,Entertainment,27.1,False,62.9,True
TXN119931,2026-01-02 11:53:49,11,WITHDRAWAL,0200,ECOM,6,5,Entertainment,39.76,False,46.4,True
TXN119932,2026-01-14 14:39:21,14,FUND_TRANSFER,0200,ECOM,2,3,Fuel,55.08,False,52.3,True
TXN119933,2026-03-09 10:13:19,10,WITHDRAWAL,0200,POS,5,2,Government/Tax,20.83,False,52.8,False
TXN119934,2026-04-29 11:23:17,11,FUND_TRANSFER,0200,ATM,6,4,Grocery,31.88,False,53.3,True
TXN119935,2026-04-22 22:36:15,22,BALANCE_INQUIRY,0100,ATM,3,1,Transport,108.55,False,15.5,True
TXN119936,2026-05-23 20:45:28,20,PURCHASE,0200,ATM,4,1,Education,65.64,True,39.4,True
TXN119937,2026-02-02 00:24:02,0,FUND_TRANSFER,0200,ECOM,2,6,Transport,14.8,False,14.3,True
TXN119938,2026-02-04 15:20:34,15,FUND_TRANSFER,0200,MOBILE_APP,4,4,Financial Services,62.14,False,51.5,True
TXN119939,2026-04-06 07:11:43,7,BILL_PAYMENT,0200,MOBILE_APP,2,5,Airtime/Telecom,23.11,False,37.6,True
TXN119940,2026-06-06 18:18:55,18,PURCHASE,0200,POS,6,1,E-commerce,14.05,False,58.7,True
TXN119941,2026-05-11 19:51:25,19,PURCHASE,0200,MOBILE_APP,3,4,E-commerce,54.61,False,51.7,True
TXN119942,2026-05-01 16:33:56,16,BILL_PAYMENT,0200,MOBILE_APP,2,2,Restaurant,30.43,False,52.8,True
TXN119943,2026-01-17 16:30:09,16,BALANCE_INQUIRY,0100,ATM,5,4,Transport,25.23,False,43.4,True
TXN119944,2026-06-08 19:29:11,19,REVERSAL,0420,ATM,4,4,E-commerce,49.95,False,49.1,True
